0.040400 -0.006019 0.015090 0.016009 -4.093843 -4.093843 -1.284873 -1.284873
0.040296 -0.006018 0.014956 0.015869 -4.144042 -4.144042 -1.310087 -1.310087
0.040186 -0.006017 0.014819 0.015726 -4.190872 -4.190872 -1.335158 -1.335158
0.040070 -0.006014 0.014680 0.015581 -4.235344 -4.235344 -1.359679 -1.359679
0.039947 -0.006010 0.014539 0.015433 -4.278223 -4.278223 -1.383285 -1.383285
0.039819 -0.006005 0.014396 0.015283 -4.320062 -4.320062 -1.405654 -1.405654
0.039685 -0.005999 0.014250 0.015131 -4.361235 -4.361235 -1.426505 -1.426505
0.039544 -0.005992 0.014103 0.014977 -4.402121 -4.402121 -1.445580 -1.445580
0.039399 -0.005983 0.013955 0.014822 -4.450200 -4.450200 -1.461894 -1.461894
0.039247 -0.005973 0.013805 0.014665 -4.507974 -4.507974 -1.475576 -1.475576
0.039090 -0.005962 0.013655 0.014506 -4.573149 -4.573149 -1.486982 -1.486982
0.038927 -0.005949 0.013504 0.014347 -4.641694 -4.641694 -1.506124 -1.506124
0.038759 -0.005935 0.013353 0.014187 -4.708884 -4.708884 -1.550903 -1.550903
0.038586 -0.005920 0.013202 0.014025 -4.776303 -4.776303 -1.606368 -1.606368
0.038407 -0.005902 0.013051 0.013864 -4.843725 -4.843725 -1.665129 -1.665129
0.038223 -0.005884 0.012900 0.013702 -4.910133 -4.910133 -1.723809 -1.723809
0.038035 -0.005863 0.012750 0.013540 -4.974302 -4.974302 -1.780875 -1.780875
0.037842 -0.005842 0.012599 0.013378 -5.033441 -5.033441 -1.844463 -1.844463
0.037644 -0.005818 0.012449 0.013217 -5.086836 -5.086836 -1.914509 -1.914509
0.037441 -0.005793 0.012299 0.013057 -5.134772 -5.134772 -1.985865 -1.985865
0.037234 -0.005767 0.012149 0.012898 -5.177133 -5.177133 -2.055676 -2.055676
0.037023 -0.005739 0.012000 0.012740 -5.213675 -5.213675 -2.122366 -2.122366
0.036808 -0.005709 0.011851 0.012584 -5.247398 -5.247398 -2.184691 -2.184691
0.036588 -0.005678 0.011702 0.012429 -5.285156 -5.285156 -2.241815 -2.241815
0.036365 -0.005645 0.011554 0.012276 -5.324279 -5.324279 -2.294214 -2.294214
0.036139 -0.005611 0.011405 0.012125 -5.362415 -5.362415 -2.342058 -2.342058
0.035908 -0.005574 0.011257 0.011975 -5.397711 -5.397711 -2.385396 -2.385396
0.035675 -0.005537 0.011110 0.011827 -5.428736 -5.428736 -2.424248 -2.424248
0.035438 -0.005498 0.010963 0.011682 -5.454425 -5.454425 -2.458643 -2.458643
0.035199 -0.005457 0.010816 0.011538 -5.474017 -5.474017 -2.488627 -2.488627
0.034956 -0.005414 0.010670 0.011397 -5.487011 -5.487011 -2.514265 -2.514265
0.034711 -0.005370 0.010524 0.011257 -5.493114 -5.493114 -2.535643 -2.535643
0.034463 -0.005325 0.010380 0.011121 -5.492199 -5.492199 -2.552860 -2.552860
0.034214 -0.005278 0.010236 0.010986 -5.484120 -5.484120 -2.566046 -2.566046
0.033962 -0.005229 0.010093 0.010854 -5.461600 -5.461600 -2.576114 -2.576114
0.033708 -0.005179 0.009951 0.010725 -5.422308 -5.422308 -2.582937 -2.582937
0.033452 -0.005128 0.009811 0.010599 -5.364886 -5.364886 -2.606844 -2.606844
0.033195 -0.005076 0.009671 0.010478 -5.290547 -5.290547 -2.658109 -2.658109
0.032936 -0.005023 0.009534 0.010361 -5.203611 -5.203611 -2.728653 -2.728653
0.032676 -0.004969 0.009399 0.010250 -5.107603 -5.107603 -2.811024 -2.811024
0.032415 -0.004914 0.009265 0.010143 -5.005303 -5.005303 -2.898542 -2.898542
0.032153 -0.004859 0.009134 0.010042 -4.898807 -4.898807 -2.985412 -2.985412
0.031890 -0.004803 0.009005 0.009946 -4.789611 -4.789611 -3.066746 -3.066746
0.031627 -0.004747 0.008879 0.009855 -4.680307 -4.680307 -3.129781 -3.129781
0.031363 -0.004691 0.008756 0.009769 -4.571140 -4.571140 -3.171290 -3.171290
0.031099 -0.004634 0.008636 0.009687 -4.461204 -4.461204 -3.194222 -3.194222
0.030835 -0.004577 0.008519 0.009609 -4.349930 -4.349930 -3.200169 -3.200169
0.030571 -0.004520 0.008406 0.009534 -4.236877 -4.236877 -3.190241 -3.190241
0.030308 -0.004462 0.008295 0.009463 -4.121643 -4.121643 -3.165497 -3.165497
0.030046 -0.004405 0.008188 0.009394 -4.003832 -4.003832 -3.127138 -3.127138
0.029784 -0.004348 0.008085 0.009327 -3.883056 -3.883056 -3.076563 -3.076563
0.029523 -0.004291 0.007985 0.009263 -3.758944 -3.758944 -3.015351 -3.015351
